,Comment,id,date,Pos,Neg,Neu
23,Yuri and Jakub you both present car reviews very well.  Thanks fellas for your Consumer insight.  You're both very knowledgable and very watchable.  Thank you again I'll keep watching weekly.  I subscribed along time ago.,"
 @Jaytrenkle
 ",4 years ago,0.212,0.0,0.788
24,"Literally drooling. So amazing! Everything about this is what I want. Just waiting to afford this. Please Alfa, be just as awesome in 8 years.","
 @superchargedsteve3411
 ",4 years ago,0.395,0.0,0.605
25,Great video guys! I can tell you both loved the Stelvio quadrifoglio and it does look amazing. Only the Macan looks better to me. And that glorious Ferrari made V6 sound!! Just sucks long term reliability is bad.,"
 @WarriorsPhoto
 ",4 years ago,0.355,0.108,0.538
26,"I am definitely jealous. I drove the Alfa Romeo Giulia, and was unimpressed. That's because it wasn't the Quadrifoglio. Seeing this review and others is why I went to the dealership. Hopefully one day I get to try one of the Quadrifoglio models. Thank you for sharing this with us.","
 @MaticT
 ",3 years ago,0.191,0.096,0.713
27,"Clarkson said you have to own a Alfa in your life to be a true car guy.
Henry Ford: ""When I see a Alfa, I tip my hat.""","
 @congo4900
 ",4 years ago (edited),0.113,0.0,0.887
28,"Finally, i was waiting for your review on Stelvio!! Im in love with this car, mine is not QV but even non QV version of this car is fantastic!!! Best handling period!! Well done Alfa and well done you guys!!","
 @samsharma9207
 ",4 years ago,0.368,0.0,0.632
29,"Just followed you guys on Instagram. Highly recommend for others viewing this. However, just got a new X5 and kinda disagreed on all the tech. I loved it, especially the 4 wheel steering! Anyway, great review here and can't wait for the next one!","
 @NikolaiTsekov
 ",4 years ago,0.226,0.04,0.734
30,"Wow, I asked, you delivered! 

Since it was one of my possible choices until recently, here is what I think:
- price - good, they offer nice discount even on the QV
- Carbon brakes? No need.
- Seats? You should try the ""regular"" Alfa seats, they are awesome, always have been.
- No heads-up for no reason.
- Too much carbon? Yes, lower trims look better in some ways (not the lack of red Start button).
- Quality? Not even half way there yet. Plastics and OEM feeling. Alfa always does this.
- Headlights? Don't like them, and the outline goes down until turnlights are on. No idea why.
- Taillights too suck.

Now, the worst:

- It doesn't looks as good as expected for the price. It costs as much as X4M or GLC C43 AMG Coupe, or an F-Pace and Velar. Needs few touches to become good though. (but hey, I hate Macans and Q8s) 
- Has to be red if you ask me and the paint has faults (looks different on plastic and metal)

- Profile also not nearly as good as expected. 
- No air suspension.
- the dna shifter and lack of configurable mode.

And I'd still love to have it because:
- Awesome sound.
- Glued to the road like no other SUV. Forget F-Pace.
- The steering, 12.1:1 ratio!
- Revvy, awesome sounding engine.
- It is so light in its class!
- The exhaust pipes.
- Those calipers!
- 505 hp engine that says the f-word to every other V6 petrol engine in the SUV world, every single one","
 @omarmayar5923
 ",4 years ago (edited),0.14,0.148,0.712
31,"Honestly, Alfa Romeo was one of those car makers that was just never really on my radar. Definitely a different story after this review!","
 @Volper1
 ",4 years ago,0.222,0.0,0.778
32,"So, point of correction. The Quad DOES have launch control. It’s just not easy to access. To get to launch control you need to be in race mode. Press the gas and the brake at the same time (like they did in the video) then pull the left shifter. That will will bring up launch control.","
 @hh83917
 ",4 years ago,0.0,0.042,0.958
33,"Great sounding exhaust! Also, thanks for the coupons again! I got two pairs last time you guys got that coupon and loved them!","
 @skywalker2852
 ",4 years ago,0.368,0.069,0.563
34,"Great review and sounds like this is not ""hype"".  Stelvio is really a contender!  Now Alfa is not known for QRD, so why don't you guys get them to let you keep it for a long-term test...  I want to know how it will survive before I commit.    Also, aren't carbon ceramic brakes known to bite poorly when cold but be great during heavy usage, like track work?","
 @davidkieta5679
 ",4 years ago,0.236,0.0,0.764
35,When the Alfa Romeo Giulia GTA is available you should do a side by side comparison with the standard Quadrifoglio! Much love to Straight Pipes. You two do a wonderful job. Tired of hearing about gloss black though. JK don't change a thing about your channel.,"
 @mikem2253
 ",3 years ago,0.237,0.054,0.709
36,Nothing says reasonable like a $95k starting price. Such a dope ride!,"
 @joelspaulding5964
 ",4 years ago,0.0,0.211,0.789
37,"That's a great sound- especially for a six but doesn't touch an SVR F-Type

Column is where paddles should be- not on the wheel

Always love the reviews","
 @global_nomad.
 ",4 years ago (edited),0.258,0.0,0.742
38,"great video, guys, whether because of the car or just getting better at what you do, its all much more fluid...keep up the good work. PS would still want a Giulia qv estate over an SUV.","
 @joshuaalan7580
 ",4 years ago,0.265,0.0,0.735
39,Honestly more than anything else I'm excited that Piloti is back on the sponsor list. I've been putting off buying a new pair of shoes for exactly this ,"
 @HeidiandFranny
 ",4 years ago,0.178,0.0,0.822
40,I really liked this SUV way more than I thought I would.  Fabulous color!  Good times.,"
 @TangoDotDot
 ",4 years ago,0.492,0.0,0.508
41,"The regular Stelvio is pretty sweet too. For the price, it's easily the most fun driving SUV..!","
 @Maajk3l
 ",4 years ago,0.49,0.0,0.51
42,"Yep, it would be cool if you verified how much better (if any) the driving experience is in a Giulia Q4 ","
 @dil6969
 ",4 years ago,0.303,0.0,0.697
43,"Say what you want about reliability, there is no car in this class that's as fun as the giulia and stelvio QF. I've driven both and the sound in race mode does not get old. The Giulia is definitely more wild, being RWD only. Sometimes it just does a massive burnout when you take off in race mode. I'm glad these cars exist and I hope they stick around.","
 @MarkThomasBowling
 ",4 years ago,0.173,0.029,0.798
44,Awesome review as always guys! What a beautiful car ,"
 @jamesjannell8706
 ",4 years ago,0.58,0.0,0.42
45,Nice review.  I love my Stelvio. Not one regret trading in my Guilia Quadrifoglio for this beast.  Just go buy one. You will never regret this purchase. and better yet you will once again be looking to take the long way home. It’s that much fun. Nice job Alfa.,"
 @BLWard-ht3qw
 ",3 years ago,0.335,0.0,0.665
46,"Omg, this vid isn't long enough for me. Love the Alfa Stelvio Quadrifoglio as it is, and that you have it in the configuration (Misano blue,  bright 5 hole wheels, yellow calipers, with the sunroof ) just has me watching this repeatedly. It's so nice to see exterior shots of it in motion, it looks even better than I imagined. Lol, alas, the only way I'll ever own one is buying the model of it that first caught my attention with this set up. Excellent review and thx for posting.","
 @sufee
 ",4 years ago (edited),0.218,0.02,0.762
47,Can't wait for the Giulia review. Stelvio is awesome and it was a really hard decision to make to choose between the two for me but went with the Giulia in the end.,"
 @steelgator412
 ",4 years ago,0.075,0.04,0.885
48,I knew you guys would love it.  I have the regular version and I love it so I can imagine how much fun the the quadrafoliolioliolololol version is.,"
 @michaelcarusi5636
 ",4 years ago,0.358,0.0,0.642
49,You guys had the perfect spec of this car! Loved the review ,"
 @jordangraff2254
 ",4 years ago,0.441,0.0,0.559
50,"Having driven both the Giulia and Stelvio I'll say this....  The Stelvio is just a tall Giulia, and it's fricken A perfect eh! Just an absolute beaut buds. I absolutely adore Alfa's!","
 @danieleregoli812
 ",4 years ago,0.293,0.0,0.707
51,"I am not an SUV minded driver, but I find the Stelvio so far ahead of the competition in the way it behaves in real world sporty driving. And that is because it is a sane, clean, well-engineered chassis with no vices -- it's essentially a RWD with perfect weight balance that it doesn't even need to be a 510cv Quadrifoglio to be fun. I have driven the [more powerful] diesel version, and it still feels positively fast, AND a lot of fun. Try to say that about a Mercedes.","
 @themortgageminute6382
 ",3 years ago,0.219,0.028,0.753
52,You guys should do road trips kind of like the grand tour does. I can’t put my finger on it but you guys have the grand tour vibe that I haven’t found anywhere else but with Jeremy Richard and James (God I remember growing up with Top Gear ️)!,"
 @benito8030
 ",4 years ago,0.229,0.0,0.771
53,The new Alfa Romeo's are really all top cars and also reliable. I personally know people who own Guilia and Stelvio and they also say that they are nice and good cars. Give it a chance and put aside all prejudices.,"
 @howardlevy4345
 ",4 years ago (edited),0.21,0.06,0.73
54,"Every time someone on YouTube says the word quirk, Doug DeMuro releases a dove into the wild......","
 @speedRacer05
 ",4 years ago,0.0,0.0,1.0
55,"It bugs me that this thing is so close to perfect.   The exhaust note should have its own on/off, the lack of cameras and the camera resolution is unacceptable at this price (especially considering you already own better cameras).  Also, the infotainment should blend everything that's great about uConnect and the alpha controls.  Side note, I'm a steering wheel paddle guy too--no need to take your a hand off the steering wheel.  * a wish but not a deal breaker would be launch control and moving the cruise control sensor.  I'm surprised Alpha did that.   Loooooove the hood!  Yay for functional!","
 @MoMilkJer
 ",4 years ago,0.168,0.048,0.784
56,11:28 that upshift sound is actually heaven. I don't even like Alfa's but I'm sold on that,"
 @collfasi9259
 ",2 years ago,0.121,0.088,0.791
57,loved your review! made me wish I had the ability to purchase an alfa now. and made me remember my dads 1970 something blue alfa Romeo coupe sports car he had when I was a little kid. that car was so fun being the passenger in.,"
 @charlescaouette7214
 ",4 years ago,0.256,0.0,0.744
58,"Thanks for this great video.  You convinced me and I bought last week a brand new 2021 QV.  It’s an awesome sporty SUV, provide a great driving experience.","
 @Luke94piano
 ",1 year ago,0.472,0.0,0.528
59,"FINALLY some love for your 🇮🇹 fans!
I asked for a Giulia review a long time ago, you will love the dynamics of that saloon!","
 @ChaosphereIX
 ",4 years ago,0.368,0.0,0.632
60,"If you think this thing sounds good for a V6, listen to its predecessors with the famous Busso V6. Best sounding V6 ever. Period.


@TheStraightPipes if you two ever want to drive a 90s Alfa Romeo with the famous Busso V6, hit me up. Mine is quite the gem. Radwood category winner, and a hoot to drive.","
 @Jowurel
 ",4 years ago (edited),0.196,0.0,0.804
61,I've had my eye on this vehicle for months. Happy to see you guys reviewing it.,"
 @Silverbacked_Gorilla
 ",4 years ago,0.198,0.0,0.802
62,Great review guys. I was a fan of the QV before and I intend to own one - eventually.,"
 @forrest225
 ",4 years ago,0.33,0.0,0.67
63,"I like most of it, but the grill gives me edsel vibes. Sounds great, I like that they let the raspiness of the v6 stay. So many companies muffle it down.

I bet it's a hoot to drive.","
 @HiddenWen
 ",4 years ago,0.256,0.0,0.744
64,I love seeing these on the road. Such head turners.,"
 @aneebaba06
 ",4 years ago,0.344,0.0,0.656
65,"Outside the LA autoshow, saw one of these in the Parking lot of the King Of Prussia mall. So awesome. Love the steering wheel (as in the Guilia). 


Good memories of seeing Alfas here in the States when I was young mainly the 164 and the Spyder. Glad they came back in recent years. 


I met a lovely Italian girl named Guilia in grad school (I went to school in Europe) and she (and several of her countrymen/women) was/were with our program for a year -  always think of her when I see the car.","
 @pauldtaeza
 ",4 years ago,0.181,0.0,0.819
66,YES YES YES! Been wanting for you guys to review a Quad! I've owned the Giulia version for almost 2 years now and it's still unbelievably awesome!,"
 @esbenqwistjakobsen1229
 ",4 years ago,0.426,0.0,0.574
67,Please include every time how you both fit in the rear behind your own seating position,"
 @harrismi7
 ",4 years ago,0.255,0.0,0.745
68,"Wow!!  I'm really impressed with this.  It's one of the sportiest of Sport Utility Vehicles, it sounds amazing!","

",4 years ago (edited),0.442,0.0,0.558
69,I can die a happy man.  A V6 with turbo lift.  Nice looking seats and car.  Great job gentlemen!,"
 @Musicmann1022
 ",4 years ago,0.407,0.146,0.448
70,Congrats on becoming true “petrol heads” in the eyes of Jermey Clarkson! After he drove the Gulia Quad he went right to the dealership and bought one!,"
 @Idreamo
 ",4 years ago,0.213,0.0,0.787
71,That up shift sound at 11:29 ,"
 @zeple
 ",4 years ago,0.0,0.0,1.0
72,F-type is the best when it comes exhaust sounds ,"
 @BAD-R
 ",4 years ago,0.313,0.164,0.522
73,I love how simple it is on the inside. I think all the technology in interiors is more of a problem than it helps. Mainly infotainment. And integrating climate controls into a screen is horrible.,"
 @Hallowsaw
 ",3 years ago,0.169,0.161,0.67
74,"In pictures and video, the Alfa looks cute. But nothing prepared me for how mesmerizing it is out in the world. Compared to every car around it in traffic, the sensual lines of this car grab my attention. And, yes, the sound is heaven. Molto bello!!!","
 @jeffreysegal2065
 ",4 years ago,0.198,0.036,0.765
75,Got the Guilia and the handling is what made me fall in love.  It sticks to the ground like a glove.  What did you think of the brake by wire...?,"
 @TheBupolo
 ",4 years ago,0.199,0.0,0.801
76,"Gentlemen, Excellent video as always.  Here's one thing you might not have addressed:  Given that there's a Porsche Macan out there, amazing in its own right, how do you feel about Stelvio-Quad ownership--you know the Porsche isn't going to not start or leave you stranded, right?  What is your sense of how reliable it would be--even for a couple of years?  Thanks!","
 @adammarkowitz7944
 ",3 years ago,0.179,0.0,0.821
77,Thanks for showing under the hood! You guys are my new favorite YouTube channel hands down! ,"
 @jimmyreinstein9993
 ",4 years ago,0.317,0.0,0.683
78,I think it should be mandatory that if the start button is on the wheel you have to use your thumb to start it.,"
 @vincentlewis7423
 ",4 years ago,0.056,0.0,0.944
79,Do the Giulia Quadrifoglio next! I'm wondering if I want that for my eventual next car and your enthusiasm for this one may make me lean towards that if you give some happy words for it!,"
 @EricGonzalo
 ",4 years ago,0.21,0.0,0.79
80,"It's soo nice!  As far as the looks, I would love darker wheels, lower suspension and a little bit more of a lip bellow the front bumper. Not that I can buy it though.. XD","
 @yoboogieman
 ",2 years ago,0.288,0.054,0.658
81,You guys did a cool review. I never thought that the sound was that menacing!!!!,"
 @ozozi49
 ",3 years ago,0.224,0.0,0.776
82,If only Alfa Romeo makes reliable vehicles this would be a perfect mid-small suv to own. Such a good looking sporty suv.,"
 @py0413
 ",4 years ago,0.268,0.0,0.732
83,You got there in the end guys! Such a good SUV! Fantastic to drive and sounds so good,"
 @stephenlane9127
 ",4 years ago,0.416,0.0,0.584
84,The only SUV I would own FULL STOP,"
 @kennyd7667
 ",4 years ago,0.0,0.328,0.672
85,"Column mounted paddles are the best. Plus you shouldn't be changing gear on the trun, you gear down and decelerate before the turn aim for the apex and power through then gear up. With column mounted paddles you always know where up and down shift is. You both prefer down for up and up for down shifting. Why do you think in formula 1 the paddles are column mounted?","
 @d_money946
 ",4 years ago,0.059,0.0,0.941
86,Fully agree on those wheels! The best I’ve seen in while.,"
 @NvSrAgE679
 ",4 years ago,0.447,0.0,0.553
87,You guys are the best car review site on YouTube period....great work,"
 @jaychu3850
 ",4 years ago,0.276,0.0,0.724
88,Currently on a Straight Pipes binge...keep up the great channel!!,"
 @trentonhull5972
 ",4 years ago,0.485,0.0,0.515
89,"Fantastic review! I like how you guys went over every bit of detail the Stelvio has to offer, Alfa Romeo in general! A lot of people give them undeserved flack due to being ignorant and misinformed. The styling is superb, fitting of an Italian car brand, the quality and tech is waaay better than what they had to offer back in the 90's and early 00's due to being constrained by the FCA and I'm so glad they're getting the proper recognition they deserve!","
 @zealocity3945
 ",4 years ago,0.182,0.062,0.756
90,You have no idea how long ive been waiting for this review! Awesome guys :),"
 @user-tk8fg3lu9m
 ",4 years ago,0.342,0.102,0.556
91,i love how it sounds considering its a v6...amazing. and i love those wheels,"
 @zaidtoronto
 ",4 years ago (edited),0.483,0.0,0.517
92,My guess for the starting price was 65k. 68k seems very fair for all this. One day when I have a million dollars I'll spend some on an Alpha!,"
 @SquirtlePWN
 ",3 years ago,0.1,0.0,0.9
93,"Great review as always, except for not liking column-mounted paddles.","
 @vladimirdorta6692
 ",4 years ago,0.286,0.157,0.557
94,"Sounds awesome. Just makes me wonder if this is the kind of car that will turn into money pit, just because one turbo needs to be serviced, the service is overpriced and probably serviced only by limited dealer network","
 @danielmelendez9943
 ",3 months ago,0.095,0.044,0.86
95,I would option those seats in a heartbeat if they were heated and power. I would also get those wheels in black.,"
 @robl3415
 ",3 years ago,0.0,0.0,1.0
96,"According to the words of the great Jeremy Clarkson, you two are now true car guys.","
 @gokscarmel
 ",4 years ago,0.33,0.0,0.67
97,Its really fun! For the 10 miles you get to drive it before the check engine light appears,"
 @billbobert5478
 ",2 years ago,0.186,0.0,0.814
98,"What a cool SUV!  I'd love to see your review of a base Guilia if you get a chance.  These Quadrifolgio cars are too rich for my blood, though I'd love if one fell into my lap.","
 @jaredjohnson3985
 ",4 years ago,0.364,0.0,0.636
99,"Fits all my needs.
looks amazing!!
Sounds amazing!!!performs amazing!!!!
That's all i need
Speed
Sound style","
 @mcmikemcmike1258
 ",3 years ago,0.262,0.0,0.738
100,Best driving SUV and cars out there and as sales slumped you can nail some unbelievable deals on Alfa’s right now .,"
 @BrogeKilrain
 ",4 years ago,0.24,0.0,0.76
101,Column mount is definitely correct. The paddles are big enough to constitute the placement.,"
 @pjkf01
 ",4 years ago,0.172,0.0,0.828
102,Holy crap 500+ hp stock from a 2.9v6 twin turbo?,"
 @wdanda
 ",4 years ago,0.0,0.245,0.755
103,nice car.  looking forward to the x3Mcomp review and how you like that vs this.  slotted in at about same size and weight and price..  keep up the good work!,"
 @gm3353
 ",4 years ago,0.239,0.0,0.761
104,"Aaaaand this is why I'm on my fifth Alfa (currently a Giulia QV, was a 156 jts, still have the 155 V6, had an old giulietta and a 164). Can't get enough","
 @helplmchoking974
 ",3 years ago,0.0,0.0,1.0
105,That's the car they use to make you go around the track and show you the corners at ICAR (Mirabel race track / in Quebec). It is awesome !,"
 @JeffNoel
 ",4 years ago,0.145,0.0,0.855
106,Proud of being canadian watching you guys. Amazing reviews keep up the good work!,"
 @davepelletier4400
 ",4 years ago,0.478,0.0,0.522
107,I love the stelvio just bought one in October and haven't regretted it not once!,"
 @mattr8090
 ",4 years ago,0.357,0.0,0.643
108,Great review guys. Would love to see you do the Giulia!,"
 @reversewyvern1978
 ",4 years ago,0.488,0.0,0.512
109,We truly live in the greatest times when it comes to automobiles. This SUV proves that sport cars with a V6 have no reason to sound like trash. Those rims are screaming to be in black.,"
 @NA-du5vm
 ",4 years ago,0.216,0.108,0.676
110,You should test old RS6(C7) and compare those sounds with this one. You will love it!,"
 @tommihuhtinen8975
 ",4 years ago,0.23,0.0,0.77
111,"Great content guys! I really loved the whole video and the positive attitude of yours. 
There were a couple of occasions when you did refer to the car as a ' Chrysler ' product or said that 'it is Chrysler thing' . Maybe because I am from Europe, but i see this car as a true Italian car built from the rich history of italian automaking. So calling it a Chrysler makes me think of a grey unintuitive car. Which is the total opposite of what this Stelvio represents.
I am just adding my point to this video, which i liked. But this car is far from any Chrysler.","
 @akosjuhasz480
 ",4 years ago (edited),0.193,0.0,0.807
112,"I just leased a non-quad Stelvio, I can confidently report it has the best in class look and handling, period.  That's what matter to me.","
 @Philoreason
 ",4 years ago,0.307,0.0,0.693
113,"TIME for you guys to do an ultimate comparison test - this thing, F-Pace SVR, Velar SVAD, GLC63S & X3M - make it happen chaps! :-)","
 @seabreezeuk4
 ",4 years ago,0.105,0.0,0.895
114,"Wow, a great steering wheel that doesn't fly off when you're driving!","
 @robobob1085
 ",4 years ago,0.477,0.0,0.523
115,"Shame for the infamous unreliability, these machines are awesome looking and driving!","
 @mehimre9249
 ",4 years ago,0.251,0.177,0.572
116,"The value of used ones isn’t dropping as fast as I hoped so I’ll have to wait a few years. On the other hand, owning an Alfa out of warranty is the definition of masochism.","
 @lotsofcurveslover
 ",4 years ago,0.206,0.065,0.729
117,"At the auto show I played with the shift paddles so much, security almost walked me out for lewd behaviour. Never felt anything so amazing in an automobile.","
 @chrisp1733
 ",4 years ago,0.293,0.0,0.707
