,Comment,id,date,Pos,Neg,Neu
348,The only car i need is the G63 amg,"
 @kalinganations7029
 ",6 months ago,0.0,0.0,1.0
349,Sir pls also show the best Indian suv and mpv car pls,"
 @wildwildbeast2779
 ",5 months ago,0.43,0.0,0.57
350,People getting sad about the intro but the day they switch the guy will be a true tragedy ,"
 @luisandujar9982
 ",6 months ago,0.143,0.315,0.542
351,Except it's all the Mercedes I could never want.,"
 @c.fecteau-au-mj1358
 ",6 months ago,0.0,0.149,0.851
352,I like the emphasis on trousers. Damn right they are.,"
 @smoothie9931
 ",5 months ago,0.205,0.221,0.574
353,I would just take the six cylinder - oh wait…,"
 @appleaday3868
 ",6 months ago,0.0,0.0,1.0
354,but plug in hybrids may dont have the performance of a full electric but definitely better range dont they ??,"
 @Patrick.g637
 ",6 months ago,0.313,0.0,0.687
355,Did he really say using the car in EV mode and charging at home will save you loads money?.. no it won't,"
 @therivalryan
 ",5 months ago,0.126,0.087,0.787
356,"Matt plz make a review of GLC with its equalz and compare them,,,,","
 @charlessoko6387
 ",6 months ago,0.106,0.0,0.894
357,I start to think your timing gear is a bit ... unacurate ... always shows arround 0.5 lower than the reference value; so it starts the measurement later than it should.,"
 @tryagain6148
 ",5 months ago,0.076,0.07,0.854
358,I love the AMG ONE,"
 @letlotlomonatisa8581
 ",6 months ago,0.583,0.0,0.417
359,Matt with the Burberry drip!,"
 @NeilAlvin
 ",6 months ago,0.0,0.0,1.0
360,"11:28 : and by that, I think he means: not pants!","
 @exileatsushi7165
 ",6 months ago,0.0,0.0,1.0
361,"2:20 The GLC rivals the Audi Q5, not the Q3!","
 @awesomecarguy9897
 ",6 months ago,0.0,0.0,1.0
362,Love the Burberry jacket,"
 @sizwekwinana
 ",6 months ago,0.583,0.0,0.417
363,The editor ️,"
 @motsobae1393
 ",6 months ago,0.0,0.0,1.0
364,NICE CAR,"
 @g5810022001
 ",6 months ago,0.737,0.0,0.263
365,they're not bringing any of the PHV variants to Australia... what a shame.,"
 @Ltwentytwo
 ",5 months ago,0.0,0.22,0.78
366,What about the coupe version? Will the interior be the same ?,"
 @AliA99
 ",6 months ago,0.0,0.0,1.0
367,"""outSUVing me""... Hilarious ","
 @chadwickrobbert2173
 ",5 months ago,0.574,0.0,0.426
368,Can the titles please be the car's name and the trim lol,"
 @ruhaan6216
 ",6 months ago,0.338,0.0,0.662
369,XC 60 (plug-in hybrid - 400 HP) is the best   :P,"
 @Avgvstinvs
 ",5 months ago (edited),0.478,0.0,0.522
370,Love Mercedes,"
 @codncryoto
 ",5 months ago,0.808,0.0,0.192
371,Merc more expensive than a Porsh ?? Have I missed something recently ???,"
 @mateuszwidulinski3398
 ",6 months ago,0.0,0.24,0.76
372,i can’t unsee in the back interior lol,"
 @mmm_hmm_9482
 ",5 months ago,0.318,0.0,0.682
373,I hope the reversing camera really makes that noise and it wasn't a sound effect,"
 @SundayRacers
 ",6 months ago,0.195,0.0,0.805
374,"I understand Mercedes pays you to present the cars but bro, please warn us in some way if the car is boring.","
 @aj3k840
 ",6 months ago,0.116,0.178,0.706
375,If Burberry's and the Micheline Man had a baby...,"
 @neuro.weaver
 ",6 months ago,0.0,0.0,1.0
376,“The only Mercedes you will ever need”. At least until Petrol vehicles get banned from roads.,"
 @LearningFast
 ",6 months ago,0.0,0.167,0.833
377,"""And it's a little bit like.. the Apple watch""
Me: ok it's expensive","
 @abhm4247
 ",6 months ago,0.167,0.0,0.833
378,wow,"
 @user-fy4ln5cf4w
 ",6 months ago,1.0,0.0,0.0
379,The GLC looked cool but still only 7.5/10 at best.,"
 @damarfadlan9251
 ",6 months ago,0.482,0.0,0.518
380,The rear looks a bit weird...,"
 @CarEnergy
 ",6 months ago,0.0,0.0,1.0
381,Nice car ... Salute Mercedes,"
 @writings1
 ",5 months ago,0.412,0.0,0.588
382,"""Hey Mercedes, Open the Sunroof, Totally.""","
 @l2etranger
 ",6 months ago,0.0,0.0,1.0
383,"nice review, thanks. I like how you talk ;-)","
 @schonsospaet22
 ",6 months ago,0.718,0.0,0.282
384,New Mercedes is here to carwow,"
 @innovaanimate
 ",6 months ago,0.0,0.0,1.0
385,we need a blooper reel!!,"
 @LuGer212
 ",6 months ago,0.0,0.0,1.0
386,Means a new EQC is coming ?,"
 @weijiethio2294
 ",6 months ago,0.0,0.0,1.0
387,If i win the lottery here in germany i maybe buy one. but until this day i drive my 2003 c- coupe xD,"
 @MrVtec4life
 ",5 months ago,0.297,0.0,0.703
388,Good job editor,"
 @kanishkkiran8865
 ",6 months ago,0.592,0.0,0.408
389,Design feels a little dated now. Especially when compared to their EV range.,"
 @FattusCat
 ",6 months ago,0.0,0.0,1.0
390,Best mercedes i think 1969 w108 American version,"
 @onurates6454
 ",6 months ago,0.412,0.0,0.588
391,"Well, this won`t be a best seller anymore at least for the 300e. My local pricing like for like with the old model is 20k more expensive! You can get an X5 45e with that. Sthuupid.","
 @automobilistafi
 ",5 months ago,0.272,0.0,0.728
392,Ideal for mid life crisis hit men that will lease it over 5 years and  3k miles a year to show off to neighbours,"
 @scotlandsk
 ",6 months ago,0.124,0.149,0.727
393,Those displays look awful. It looks like Merc still doesn't know to integrate those displays in dashboard so they decided to make it look like driver bought a tablet and ducktape it to the dashboard.,"
 @Aliexei
 ",6 months ago,0.128,0.077,0.795
394,I don't think I have ever seen a duller looking car.,"
 @spent808
 ",6 months ago,0.0,0.278,0.722
395,"I have the 2021 GLC coupe facelift, didn't UK get that one? since he was referring to the pre 2020 facelift styling?","
 @staminja
 ",6 months ago,0.0,0.0,1.0
396,You are supposed to slide the roof ,"
 @Mata-DK
 ",6 months ago,0.0,0.0,1.0
397,"I don't like this interior at all. While it may look cool, the choice of materials was better in the predecessor. This one has way too much fake piano trim which always gets dirty and scratches easily. Also the usability was better because you still had physical buttons and not these horrible capacitive buttons. Just look how bad the seat and sunroof controls are compared to the predecessor. Also the lower door trim was made of soft materials, now it's cheap hard plastic. And it's way more expensive now.","
 @sebastianklinkhardt
 ",5 months ago,0.126,0.144,0.729
398,Mercedes is very good car,"
 @semattarek9084
 ",6 months ago,0.444,0.0,0.556
399,Yes yes yes yea yes !!!!!!!!!!!!! Matthew I’ve been waiting for this forever !!!!!! Yes my boy yes,"
 @andrewcillie2076
 ",6 months ago,0.591,0.0,0.409
400,When can you male a drag race between Aventador svj and Ferrari 488 pista? Because i'm so curious if a Lamborghini Aventador can win something against the Ferrari 488 pista because in the past you Always made races between 488 pista and Aventador sv wich has Just a Little more power wich i think it's not enaugh maybe 50 hp more could help,"
 @alessandropisano9903
 ",6 months ago (edited),0.147,0.028,0.825
401,"Nice, but too expensive!","
 @PaulieMD5
 ",6 months ago,0.422,0.0,0.578
402,its just so big!!!!,"
 @SuperSuchties
 ",4 months ago,0.0,0.0,1.0
403,Love my GLC 43,"
 @Aintchuhurd
 ",6 months ago,0.583,0.0,0.417
404,MAT - do a review on an AC 3000ME - now thats a real car,"
 @shawtaylor4017
 ",6 months ago,0.0,0.0,1.0
405,"man , my humor is broke when the rear camera's pops out.","
 @muhammadfadhillah542
 ",6 months ago,0.151,0.201,0.647
406,12:05 something mazda did already lol,"
 @keshav4778
 ",6 months ago,0.359,0.0,0.641
407,I'm thinking about getting an EQE SUV...,"
 @jonathanbelliot509
 ",5 months ago,0.0,0.0,1.0
408,When he jumped out the window and let his dirty shoes hit the roof ,"
 @hummadsyed1499
 ",5 months ago,0.0,0.182,0.818
409,Is the ride better than a Citroen C5 Aircross? Thinking on road motion sickness... too much magic carpet takes the magic away,"
 @akaoveve
 ",5 months ago,0.127,0.0,0.873
410,in the audi you don't use the same baby seat...,"
 @deanjackson3238
 ",2 months ago,0.0,0.0,1.0
411,I want to buy it for my mom,"
 @imanidiot8145
 ",6 months ago,0.178,0.0,0.822
412,Running board totally not functional more for cosmetic. Couldve split that cost and add the real tail exhaust vent instead,"
 @EverythingMOTO2020
 ",1 month ago,0.0,0.104,0.896
413,could you do upgraded porsche macan s review?,"
 @justaskavaliauskas8816
 ",6 months ago,0.0,0.0,1.0
414,We want a bigger salary for editor!!!,"
 @richardeees1294
 ",6 months ago,0.303,0.0,0.697
415,More than a Porsche equivalent? Mercedes (or their market) has lots it’s marbles.,"
 @MrMylesAndersonXD
 ",6 months ago,0.0,0.0,1.0
416,I like the fake vents and exhaust.,"
 @greglean
 ",6 months ago,0.231,0.491,0.278
417,Is there some reason why hybrids have to put the battery IN the boot?,"
 @planespeaking
 ",6 months ago,0.0,0.0,1.0
418,"So many design flaws, why doesn't Mercedes see these facts at the design stage because many of them are really, really annoying! It's almost as if they have never designed a car before.","
 @antonoat
 ",6 months ago,0.0,0.103,0.897
419,I think you should review the Mazda CX-60,"
 @massimolettuce
 ",6 months ago,0.0,0.0,1.0
420,Did you guys actually cleaned a just bit of the front door to stick a go pro? Lmaooooooooo,"
 @sharup1838
 ",6 months ago,0.0,0.0,1.0
421,"The difference in price between the cheapest glc and the cheapest plug in glc is 11k, how are you saving money ","
 @sealegs446
 ",6 months ago,0.0,0.0,1.0
422,Looks like a c-class estate allroad,"
 @arnoldmbuthia2687
 ",6 months ago,0.385,0.0,0.615
423,I'll wait for the amg coupe version!,"
 @jeffs6090
 ",6 months ago,0.0,0.0,1.0
424,"I don't see the point of taking the SUV version as the coupe has the same practicability room and confort and it's obviously way better looking, the only better for the SUV version is the trunk space","
 @Trackhawk_Gle53
 ",4 months ago,0.146,0.0,0.854
425,14.00 Off road.With those low profile tyres and no spare! You have got to be joking!,"
 @Deepthought-42
 ",4 months ago,0.096,0.247,0.657
426,My 2016 GLC front suspension  starting breaking after only 60k miles. Total joke. Never again.,"
 @aerotus888
 ",6 months ago,0.136,0.0,0.864
427,"All people here should go test drive with a Tesla Model Y, open the front and back storage place to view, and will know GLC's technology is behind the times now.","
 @junhaow
 ",4 months ago,0.0,0.0,1.0
428,I really like your jacket. What brand is it?,"
 @BigRick50
 ",6 months ago,0.285,0.0,0.715
429,Nothing about GLC63?,"
 @MrRcR18
 ",6 months ago,0.0,0.0,1.0
430,For years I've been watching only 0-60,"
 @lazarticic8483
 ",6 months ago,0.0,0.0,1.0
431,"Pity new Benz prices are out of this world insane. Last 3 cars have been benz, couldnt be bothered to replace them now. 2023 C class is literally double the price to my 2019 C Class. WTF.","
 @playmoreguitar5393
 ",5 months ago,0.047,0.228,0.725
432,"I don't care for the car, but I really like the jacket that he's wearing.  going to the website now","
 @milkcake81
 ",6 months ago,0.172,0.084,0.744
433,Carwow : we are Not Making advertising For Apple ,"
 @Xoshnaw007
 ",6 months ago,0.0,0.0,1.0
434,I think manufactures hate the carwow stick of truth ,"
 @musobyadraman2209
 ",6 months ago,0.192,0.308,0.5
435,The only Merc you will ever need unless you have more than 3 kids and a wife/husband/it,"
 @twistedsolomanboy
 ",6 months ago,0.0,0.0,1.0
436,"a C class starting from 51,855 POUNDS  OK Mercedes I thought C serie was the affordable one.","
 @ilkerYT
 ",6 months ago (edited),0.196,0.0,0.804
437,Mat why don’t you review the new bmw x7?,"
 @javieramiri
 ",6 months ago,0.0,0.0,1.0
438,Sideways it looks like the previous VW Touareg,"
 @andrefortuin4554
 ",6 months ago,0.263,0.0,0.737
439,Thank you Mr Editor ,"
 @JadStorm
 ",6 months ago,0.455,0.0,0.545
440,"AMG Line, AMG Line+, AMG Line Premium?? 

Jeez, they're milking that relationship, eh?","
 @5amH45lam
 ",6 months ago,0.0,0.0,1.0
441,"EVER.  Until the warranty expires.  Then you better sell it quick, and buy something Japense.","
 @jeeefthegreat7555
 ",6 months ago,0.172,0.0,0.828
442,11:25 Same problem BMW E83 ,"
 @semayilmaz3081
 ",6 months ago,0.0,0.403,0.597
443,2:20 That's a Q3 isn't it?,"
 @AlbertArrabal
 ",6 months ago,0.0,0.0,1.0
444,"""Best Mercedes?"" until your next thumbnail with a Mercedes ","
 @rolfknappmann
 ",6 months ago,0.375,0.0,0.625
445,Matt had 3 Redbulls before shooting this video.,"
 @jamesburns9706
 ",6 months ago,0.0,0.0,1.0
446,Can I switch on/ off Active Brake Assist by MBUX voice assistant?,"
 @hungcuongcorp1041
 ",1 month ago,0.213,0.0,0.787
447,you are fun to listen to!,"
 @boonsongleo7028
 ",5 months ago,0.418,0.0,0.582
448,Very. Very. Good.  Information ,"
 @abhiramak8460
 ",7 days ago,0.536,0.0,0.464
449,The non hybrid is quicker 0-60 rated 6.2,"
 @clunkclickeverytrip
 ",6 months ago,0.0,0.0,1.0
450,But my mom says: ONLY ELECTRIC,"
 @imanidiot8145
 ",6 months ago,0.0,0.0,1.0
451,Runs for one day tops?,"
 @iobotic6251
 ",4 months ago,0.452,0.0,0.548
452,One question! If manufacturer says it can do 0-60 mph in 6.7 sec how the hell you did it in 6.03 and over wet surface??,"
 @jimpapastathopoulos3284
 ",6 months ago,0.0,0.18,0.82
453,"C'mon, you put the wrong Audi pic there at 2:17 ! ","
 @eldarimanov9441
 ",6 months ago,0.0,0.274,0.726
454,We need bloopers at the end of all videos,"
 @nafinafih88
 ",6 months ago,0.0,0.0,1.0
455,Listening to What's poppin? Brand new whip just hopped in!,"
 @jfk1856
 ",6 months ago,0.0,0.0,1.0
456,Car shown is not the £52k model - model shown is £64k with sun roof - clear price structure is missing on clip - would have preferred to see more attention given to entry level car - not the sun roof nonsense,"
 @Ronald7077
 ",4 months ago,0.061,0.115,0.824
457,"Carwow stick of truth
️️

.","
 @murphyspattaya
 ",5 months ago,0.365,0.0,0.635
458,TAKE THE GLC 63 AND SHTFU FOR ECXHAUST,"
 @ardianademi9683
 ",6 months ago,0.0,0.0,1.0
459,Can or does the digital display get washed out by the sun?  Why fake exhausted ports. They can't extended the pipes to the fake exhausted ports?,"
 @petersonfamily6223
 ",6 months ago (edited),0.0,0.344,0.656
460,"Interior looks very blend, no buttons no soul in interior","
 @HoboAJofficial
 ",6 months ago,0.0,0.383,0.617
461,,"
 @yveslegh
 ",6 months ago,0.0,0.0,0.0
462,I hope there’s a coupe version,"
 @KB_187
 ",6 months ago,0.492,0.0,0.508
463,"Be careful not to scratch your cars with those long, rough fingernails, especially because you like to get kinky with them ","
 @aljazbolta6132
 ",6 months ago (edited),0.187,0.0,0.813
464,"No, I have the only car you'll ever need, an E-Class Estate, petrol.","
 @sirjosephwhitworth9415
 ",5 months ago,0.0,0.167,0.833
465,The only Mercedes i need is cl65 AMG c216,"
 @maciektuszcz4881
 ",6 months ago,0.0,0.0,1.0
466,Matt your a funny guy..,"
 @sammureithi3055
 ",6 months ago,0.492,0.0,0.508
467,Can you please rewiew the Mercedes GLS 350d?,"
 @hakon.7695
 ",6 months ago,0.247,0.0,0.753
468,"Driving around in electric mode should be done as much as possible, huh? 

Because electricity is free??? ","
 @continentalaquatics2725
 ",6 months ago,0.21,0.0,0.79
469,43 version would be good,"
 @citywide6166
 ",6 months ago,0.42,0.0,0.58
470,I'd just have the Porsche Macan,"
 @michaelcarney6280
 ",6 months ago,0.0,0.0,1.0
471,"Cover the Glb
They look nice","
 @muralles77
 ",6 months ago,0.359,0.0,0.641
472,Did he just throw the watch...,"
 @thamyeaphong
 ",6 months ago,0.0,0.0,1.0
473,,"
 @luhlengcobo5687
 ",6 months ago,0.0,0.0,0.0
474,17:43 real car out there,"
 @andreihtz7039
 ",6 months ago,0.0,0.0,1.0
475,love u editor <3,"
 @thewanted718
 ",6 months ago,0.877,0.0,0.123
476,No... I need them all...,"
 @solidloafer3767
 ",5 months ago,0.0,0.0,1.0
477,Where's the Rimac stick of truth?,"
 @jimbruttan69420
 ",6 months ago,0.315,0.0,0.685
478,When r u coming to india sir ️️,"
 @deepanshukapoor8591
 ",6 months ago,0.0,0.0,1.0
479,I had the GLC I’m not impressed with it nothing but trouble they won’t stand by their warranty they are a complete joke . Tell you anything.,"
 @anthonyboyle5078
 ",4 weeks ago,0.2,0.062,0.738
480,"£51,000 is expensive? Check out israel prices. I pay literally the price of two glc to get one!","
 @wCommonTatew
 ",6 months ago,0.0,0.096,0.904
481,"Very bad for the combustion engine when cold starting and reving it all the way and than let go and engine shutoff.
Look at your oil cap the oil will look like mustard","
 @nelami1820
 ",5 months ago,0.067,0.102,0.831
482,mercedes' pricing is getting mad...,"
 @rteezy5683
 ",6 months ago,0.0,0.0,1.0
483,I came here for the Matt Watson Stick Test,"
 @serihartamas5659
 ",6 months ago,0.0,0.0,1.0
484,13:04 When you get into your car after your girlfriend has driven it,"
 @martinivanovski562
 ",6 months ago,0.0,0.0,1.0
485,"how are you going to title a video ""the only mercedes you'll ever need"" and then proceed to list an overabundance of cons in the first 8 minutes of the video lmao","
 @JewelBrick
 ",6 months ago,0.119,0.0,0.881
486,Definitely Matt is BMW fanboy ,"
 @andrez19981
 ",5 months ago,0.403,0.0,0.597
487,Listen Mat we the public don’t mind fake exhausts on non performance models Without any exhaust they look neutered,"
 @tt4133
 ",6 months ago,0.082,0.225,0.693
488,Review the new volvo v60. The 2023 model,"
 @alfonskosjanov7950
 ",6 months ago,0.0,0.0,1.0
489,They definitely ruined the interior. Just like in the c class,"
 @xXAlmdudlerXx
 ",6 months ago,0.34,0.203,0.458
490,i just read the video title and .... No. The only mercedes ill ever need definetly is a c63 amg with the 6.2L NA engine. Not whatever this is.,"
 @Christopher-wp8yu
 ",6 months ago (edited),0.0,0.167,0.833
491,Not the best the W124 is the best and built to last,"
 @shastaweston2549
 ",6 months ago,0.0,0.402,0.598
492,we don't want suv's that can't go offroad!,"
 @Doa744
 ",6 months ago,0.0,0.178,0.822
493,Don’t you think keeping cameras on the side of the car in all launch tests every video hinders aero and does not give us proper specs,"
 @vedantshorts8337
 ",6 months ago,0.0,0.0,1.0
494,So the way to accelerate onto a motorway is to start a stone cold engine and boot it. Hmmm.,"
 @moonshine3333
 ",6 months ago,0.0,0.0,1.0
495,"Leta say u drive with only elertic in the winter and want to overtake on the highway, isent that going to damage a cold engien?","
 @adamhansen57
 ",6 months ago,0.051,0.125,0.824
496,T-Rex hands killed me ,"
 @marekmargoc1032
 ",5 months ago,0.0,0.6,0.4
497,Its all you need if you are into cheap plastics,"
 @peterhurst4717
 ",6 months ago,0.0,0.0,1.0
498,"He does say: ""both were first introduced in 2050""....","
 @TrinityAlex
 ",6 months ago,0.0,0.0,1.0
499,"U can tell its all going to break down within a year or so
It's no wonder Mercedes have recently been voted one of the most unreliable car brands","
 @rg6982
 ",6 months ago,0.0,0.087,0.913
500,GLC vs Lexus RX 350 which is better ?,"
 @mighty1205
 ",5 months ago,0.293,0.0,0.707
501,"Does anyone actually care if exhausts are fake? I dont mind,if it looks good its good.","
 @crystaloffrost
 ",5 months ago,0.372,0.215,0.413
502,1:34 The alignment for the trim is so bad !!,"
 @ajishps
 ",6 months ago,0.0,0.361,0.639
503,Is there any manual merc model available now?,"
 @LINTUSOORYA
 ",5 months ago,0.0,0.0,1.0
504,"Not even real buttons..
The sunroof was perfectly trouble free to operate before.","
 @martinsvensson6884
 ",6 months ago (edited),0.371,0.134,0.495
505,best guy for the job,"
 @allanmason7882
 ",5 months ago,0.512,0.0,0.488
506,My neighbor kinda disagree in his Maybach GLS,"
 @stm4ever
 ",6 months ago,0.0,0.248,0.752
507,"What happened to the AMG version (43 AMG and the GLC  63s AMG 
Thank you","
 @skylarxtreme689
 ",6 months ago,0.152,0.0,0.848
508,"At this point we have to face it, cars are designed for women as they purchase the most new cars. And women like the double exhaust regardless if it's real or not. So they're not going to stop ","
 @aidan6557
 ",6 months ago,0.106,0.053,0.842
509,"Cant find info for 2.0 diesel 292 bhp....
Can you please share your source ?","
 @TheHitmn
 ",6 months ago,0.273,0.0,0.727
510,Yess!!! I saw someone a few videos ago asking for bloopers!,"
 @scottishfanta
 ",6 months ago,0.0,0.0,1.0
511,Who makes your jacket and  it's from where?,"
 @hallga007
 ",6 months ago,0.0,0.0,1.0
512,review the GV60 please,"
 @khalifabadir66
 ",6 months ago,0.434,0.0,0.566
513,"""Mercedes still at it..."" and they will just to trigger car journalists...specially Matt!! hahahaha","
 @aguadoia
 ",6 months ago,0.0,0.0,1.0
514,How’s the left foot rest?,"
 @teoweeli
 ",6 months ago,0.0,0.0,1.0
515,The things that this guy finds out 10:45 ... ahahaha,"
 @nelsonthekinger
 ",7 days ago,0.0,0.0,1.0
516,Perhaps they are not mento be exhausts? Just a bit of visual?,"
 @peter9180
 ",6 months ago,0.179,0.0,0.821
517,Cant wait for the AMG,"
 @bamboadewale6459
 ",6 months ago,0.0,0.0,1.0
518,@0:18 well that is a proper android user  ,"
 @youssefsherif32
 ",6 months ago,0.259,0.0,0.741
519,This shoe looking thing has nothing on the previous shape imo,"
 @utlm6168
 ",6 months ago,0.0,0.0,1.0
520,Finally,"
 @aviationman326
 ",6 months ago,0.0,0.0,1.0
521,wht about glc coupe,"
 @justin_nite1776
 ",1 month ago,0.0,0.0,1.0
522,That chrome line at the upper part of the windows at 1:33 looks so incredibly cheap and misaligned,"
 @MrMaxusy
 ",6 months ago,0.0,0.0,1.0
523,10:45 ,"
 @wltdo6930
 ",6 months ago,0.0,0.0,1.0
524,"Matt, the red Range Rover that passed u is in no way, shape or form better than the SUV you were in, okay.. Y do you always seem to be saying that kinda stuff when ""you"" know better?","
 @markhooper3995
 ",6 months ago,0.141,0.054,0.805
525,A need to buy,"
 @profielkie9227
 ",6 months ago,0.0,0.0,1.0
526,u got my respect Matt 4 not loving that sht crapple brand,"
 @madmike6942
 ",6 months ago,0.218,0.221,0.562
527,Looks not much different from the old body style.  Nothing to write home about.,"
 @PQV-8898
 ",6 months ago,0.0,0.0,1.0
528,Turning circle test is pretty anti social… ;-),"
 @philipjames3526
 ",5 months ago,0.416,0.184,0.4
529,U should have used hey mercedes for the sunroof,"
 @elieboufaysal4371
 ",6 months ago,0.0,0.0,1.0
530,Crazy that Jap and Korean cars have real exhaust and German is all fake exhaust from Audi to MBZ,"
 @alexbakuta7375
 ",2 months ago,0.0,0.398,0.602
531,10:52 - sounds like me in the morning,"
 @whodar3swins
 ",6 months ago,0.294,0.0,0.706
532,The titanic reference LMAO!,"
 @srinivasaanirudhbellamkond1526
 ",6 months ago,0.621,0.0,0.379
533,Take the Glc 63,"
 @ardianademi9683
 ",6 months ago,0.0,0.0,1.0
534,"Fully spec'd is 90.000 euros! Fuck that, they are mental. Why does everything good costs 100k nowadays???","
 @coxmanbgg
 ",6 months ago (edited),0.13,0.195,0.675
535,Totally embarrassing operator ,"
 @kiyingigerald1712
 ",6 months ago,0.0,0.591,0.409
536, creppy sounds hibrid,"
 @the-dronepilot
 ",4 months ago,0.0,0.0,1.0
537,It now has your finger prints and can share this with anyone. Sad.,"
 @douglasbooth6836
 ",5 months ago,0.135,0.19,0.675
538,6:00 slide your finger down it…Mercedes are hard to use but that’s pretty simple,"
 @nikiller95
 ",6 months ago,0.246,0.069,0.686
539,"i don't understand why anyone would choose a mercedes over a porsche, which is even cheaper xd","
 @raulalonso9262
 ",6 months ago,0.226,0.0,0.774
540,I like drive in gloves. Can steering wheel touch buttons operated with fingers in gloves? Leather one.,"
 @xMastJedi
 ",5 months ago,0.143,0.0,0.857
541,"Nice car, but Mercedes won’t be forgiven for charging a subscription for heated seats, ect.","
 @oxtinposs9451
 ",6 months ago,0.306,0.0,0.694
542,Only benz king,"
 @arashalizadeh5952
 ",3 months ago,0.0,0.0,1.0
543,Why there are fake exhausts whereas there is an exhaust system,"
 @sanelemhlongo2050
 ",6 months ago,0.0,0.481,0.519
544,10:30 also black option for free,"
 @pilot_500
 ",10 days ago,0.398,0.0,0.602
545,It’s usb-c ports mate ,"
 @matthewnelson5140
 ",5 months ago,0.0,0.0,1.0
546,I hate it when you put your website review in the link instead of the actual video review on YouTube,"
 @pantelos96
 ",6 months ago,0.0,0.171,0.829
547,The X3 is much better looking and cheaper,"
 @tshikosiphathutshedzotshik1396
 ",6 months ago,0.293,0.0,0.707
548,not gonna fork out 50 bags for a car,"
 @hershey6171
 ",6 months ago,0.0,0.0,1.0
549,Nice,"
 @michaelmugo247
 ",6 months ago,1.0,0.0,0.0
550,"Hey Matt, could you please tell us - What's the need of this silly hump in the backseat floor, in such a high car..?","
 @ezras4216
 ",6 months ago,0.146,0.0,0.854
551,"I hate these new dashes which are just tablet screens. They are incredibly generic, car designs are becoming all the same","
 @KN-lq4zv
 ",6 months ago,0.0,0.163,0.837
552,The steering adjustment control look so cheap. Still prefer the old 'lil stalk' version.,"
 @jrloh193
 ",6 months ago,0.0,0.0,1.0
553,"That giant ipad is hidious. This car will age badly, which won't affect any of the first owners as they will have moved on after their pcp deals expire.","
 @deenoc3622
 ",6 months ago (edited),0.0,0.1,0.9
554,Still prefer older cars,"
 @samuelfriden
 ",5 months ago,0.0,0.0,1.0
555,that fake carbone in the middle console is awfull. For that price it shoud by real wood or real carbon.,"
 @RS6Bongo
 ",6 months ago,0.0,0.14,0.86
556,Wait 2 yrs and throw your money away....but only about $20K. Not $52K,"
 @mrpoohbearlvr
 ",6 months ago,0.0,0.0,1.0
557,"How can someone who's job is to review bloody cars, be too dumb to operate a simple panoramic roof?!","
 @marvinstroner5485
 ",3 months ago,0.0,0.289,0.711
558,I want a GLK not GLC,"
 @chiefcomplaint4809
 ",5 months ago,0.302,0.0,0.698
559,#porschemacan,"
 @CoolBaconProOfficial
 ",6 months ago,0.0,0.0,1.0
560,Why would anyone get this over a Macan?,"
 @MuppetsSh0w
 ",6 months ago,0.0,0.0,1.0
561,Don't mess with the editor.,"
 @zee9276
 ",6 months ago,0.345,0.0,0.655
562,Why aren't you using your Rimac stick Matt?,"
 @fishndive1961
 ",6 months ago,0.0,0.0,1.0
563,It's the highest trim level and you don't even get real wood and leather??,"
 @Pagan6767
 ",6 months ago (edited),0.0,0.0,1.0
564,Boombastic car. Benz best.,"
 @theone___
 ",6 months ago,0.583,0.0,0.417
565,slide your hands to open moon roof lol,"
 @christiehua5350
 ",5 months ago,0.286,0.0,0.714
566,Will you test cx-60?,"
 @tomchan2680
 ",6 months ago,0.0,0.0,1.0
567,Defeated by a sunroof,"
 @ondrej775
 ",5 months ago,0.0,0.608,0.392
568,"When the GLE is the only Mercedes you find appealing anymore, that's not good.....","
 @InvestBetter.
 ",4 months ago,0.0,0.0,1.0
569,V8?,"
 @skynetsworld
 ",6 months ago,0.0,0.0,1.0
570,Greetings from Greece,"
 @PAOKTSIS_staurpoupoli_fcknwo
 ",6 months ago,0.583,0.0,0.417
571,The bender reference,"
 @Kav3h
 ",6 months ago,0.0,0.0,1.0
572,Those fake vents piss me off sooo much,"
 @jerromjoseph3185
 ",6 months ago,0.0,0.492,0.508
573,The Audi Q3 is not a competitor…,"
 @riccardotaccolinimoncosi7435
 ",5 months ago,0.0,0.0,1.0
574,"Matt, you used a smaller seat on the Audi Q5. Still has the same issues, just.
Sorry.
Just had to point that out.
ADHD.","
 @ElTurfStuff
 ",6 months ago,0.0,0.056,0.944
575,When will you review the new pegeot coupe suv,"
 @anjale4959
 ",6 months ago,0.0,0.0,1.0
576,145 cm setting is how every womxn drives her car,"
 @pranavkite5838
 ",5 months ago,0.0,0.0,1.0
577,SUCCESS.,"
 @sandorvarga.6982
 ",6 months ago,1.0,0.0,0.0
578,"Overal a nice car but the dashboard with the hideous screens is a disappointment. Hoewever, I fear that it is the future for all cars sadly...","
 @harmen1832
 ",6 months ago,0.062,0.285,0.653
579,"It’s sucks, X3 is king in that segment","
 @vinnu6764
 ",6 months ago,0.0,0.263,0.737
580,"phev diesel - ev daily, diesel economy on road trips","
 @krzysztofcwik5347
 ",6 months ago,0.0,0.0,1.0
581,GLC is the best small suv.,"
 @doggedlydetermined7022
 ",6 months ago,0.457,0.0,0.543
582,"You can tell the people in charge at carwow are old, plugging carwow on the car wow channel because it’s your “marketing channel” is only something old people would do.","
 @ian2590
 ",6 months ago,0.116,0.0,0.884
